WARMUP_FIX_DIST_SAMPLES: false
Parameter[_distSamples]: [10]
Parameter[arraySize]: [1000]
Parameter[arraySubSize]: [1, 4, 16, 64, 256, 1024]
Parameter[dataTweaker]: [IDENT_____, REVERSE___, REVERSE_FR, REVERSE_BA, SORT______, DITHER____]
Parameter[distBuilder]: [STAGGER, SAWTOTH, _RANDOM, PLATEAU, SHUFFLE]
Parameter[tSorter]: [BASELINE, DPQ_11, DPQ_18_11_21, DPQ_19_01_05, DPQ_19_02_10]
>> Benchmarks ...
>> COLUMNS:Mode	Length	Sub-size	Builder	Tweaker	Sorter	RMS	Mean	StdDev	Count	Min	Max
>> Best		1000	1	REVERSE_BA	_RANDOM	BASELINE 	0.0001545	0.0001532	0.0000013	109	0.0001506	0.0001576
>> Best		1000	1	REVERSE_BA	_RANDOM	DPQ_11   	0.0005432	0.0005414	0.0000018	109	0.0005366	0.0005441
>> Best		1000	1	REVERSE_BA	_RANDOM	DPQ_18_11_21	0.0006273	0.0006237	0.0000036	109	0.0006188	0.0006362
>> Best		1000	1	REVERSE_BA	_RANDOM	DPQ_19_01_05	0.0006185	0.0006146	0.0000039	109	0.0006078	0.0006234
>> Best		1000	1	REVERSE_BA	_RANDOM	DPQ_19_02_10	0.0003984	0.0003969	0.0000014	109	0.0003935	0.0004000
>> Best		1000	1	REVERSE_BA	PLATEAU	BASELINE 	0.0001545	0.0001531	0.0000014	109	0.0001511	0.0001563
>> Best		1000	1	REVERSE_BA	PLATEAU	DPQ_11   	0.0005443	0.0005419	0.0000024	109	0.0005384	0.0005503
>> Best		1000	1	REVERSE_BA	PLATEAU	DPQ_18_11_21	0.0009676	0.0009159	0.0000517	109	0.0007609	0.0009419
>> Best		1000	1	REVERSE_BA	PLATEAU	DPQ_19_01_05	0.0009264	0.0008445	0.0000819	109	0.0007636	0.0009350
>> Best		1000	1	REVERSE_BA	PLATEAU	DPQ_19_02_10	0.0005451	0.0005436	0.0000015	109	0.0005405	0.0005468
>> Best		1000	1	REVERSE_BA	SHUFFLE	BASELINE 	0.0001543	0.0001530	0.0000013	109	0.0001511	0.0001561
>> Best		1000	1	REVERSE_BA	SHUFFLE	DPQ_11   	0.0030699	0.0030600	0.0000099	109	0.0030205	0.0030739
>> Best		1000	1	REVERSE_BA	SHUFFLE	DPQ_18_11_21	0.0074199	0.0071714	0.0002485	109	0.0069250	0.0075153
>> Best		1000	1	REVERSE_BA	SHUFFLE	DPQ_19_01_05	0.0055762	0.0055558	0.0000204	109	0.0055142	0.0055863
>> Best		1000	1	REVERSE_BA	SHUFFLE	DPQ_19_02_10	0.0032417	0.0030799	0.0001617	109	0.0030225	0.0036632
>> Best		1000	1	SORT______	STAGGER	BASELINE 	0.0001533	0.0001523	0.0000010	109	0.0001505	0.0001540
>> Best		1000	1	SORT______	STAGGER	DPQ_11   	0.0005434	0.0005416	0.0000018	109	0.0005381	0.0005455
>> Best		1000	1	SORT______	STAGGER	DPQ_18_11_21	0.0023417	0.0023272	0.0000144	109	0.0023005	0.0023682
>> Best		1000	1	SORT______	STAGGER	DPQ_19_01_05	0.0022806	0.0022666	0.0000140	109	0.0022452	0.0022873
>> Best		1000	1	SORT______	STAGGER	DPQ_19_02_10	0.0004554	0.0004536	0.0000017	109	0.0004498	0.0004569
>> Best		1000	1	SORT______	SAWTOTH	BASELINE 	0.0001532	0.0001522	0.0000010	109	0.0001505	0.0001538
>> Best		1000	1	SORT______	SAWTOTH	DPQ_11   	0.0005436	0.0005402	0.0000034	109	0.0005340	0.0005469
>> Best		1000	1	SORT______	SAWTOTH	DPQ_18_11_21	0.0006249	0.0006230	0.0000019	109	0.0006191	0.0006291
>> Best		1000	1	SORT______	SAWTOTH	DPQ_19_01_05	0.0006219	0.0006176	0.0000044	109	0.0006098	0.0006240
>> Best		1000	1	SORT______	SAWTOTH	DPQ_19_02_10	0.0004059	0.0004049	0.0000010	109	0.0004027	0.0004083
>> Best		1000	1	SORT______	_RANDOM	BASELINE 	0.0001532	0.0001521	0.0000011	109	0.0001505	0.0001540
>> Best		1000	1	SORT______	_RANDOM	DPQ_11   	0.0005959	0.0005585	0.0000373	109	0.0005345	0.0006380
>> Best		1000	1	SORT______	_RANDOM	DPQ_18_11_21	0.0006235	0.0006221	0.0000014	109	0.0006190	0.0006252
>> Best		1000	1	SORT______	_RANDOM	DPQ_19_01_05	0.0006187	0.0006148	0.0000039	109	0.0006078	0.0006232
>> Best		1000	1	SORT______	_RANDOM	DPQ_19_02_10	0.0004068	0.0004055	0.0000013	109	0.0004026	0.0004081
>> Best		1000	1	SORT______	PLATEAU	BASELINE 	0.0001561	0.0001531	0.0000030	109	0.0001506	0.0001815
>> Best		1000	1	SORT______	PLATEAU	DPQ_11   	0.0005442	0.0005427	0.0000014	109	0.0005385	0.0005453
>> Best		1000	1	SORT______	PLATEAU	DPQ_18_11_21	0.0009258	0.0008415	0.0000843	109	0.0007529	0.0009370
>> Best		1000	1	SORT______	PLATEAU	DPQ_19_01_05	0.0009402	0.0009356	0.0000046	109	0.0009254	0.0009427
>> Best		1000	1	SORT______	PLATEAU	DPQ_19_02_10	0.0005452	0.0005438	0.0000013	109	0.0005409	0.0005472
>> Best		1000	1	SORT______	SHUFFLE	BASELINE 	0.0001620	0.0001538	0.0000082	109	0.0001506	0.0002173
>> Best		1000	1	SORT______	SHUFFLE	DPQ_11   	0.0005441	0.0005425	0.0000015	109	0.0005387	0.0005452
>> Best		1000	1	SORT______	SHUFFLE	DPQ_18_11_21	0.0021423	0.0021380	0.0000043	109	0.0021285	0.0021441
>> Best		1000	1	SORT______	SHUFFLE	DPQ_19_01_05	0.0022122	0.0022002	0.0000120	109	0.0021771	0.0022188
>> Best		1000	1	SORT______	SHUFFLE	DPQ_19_02_10	0.0005453	0.0005437	0.0000015	109	0.0005407	0.0005471
>> Best		1000	1	DITHER____	STAGGER	BASELINE 	0.0001638	0.0001547	0.0000091	109	0.0001512	0.0002241
>> Best		1000	1	DITHER____	STAGGER	DPQ_11   	0.0098304	0.0095832	0.0002472	109	0.0091847	0.0098710
>> Best		1000	1	DITHER____	STAGGER	DPQ_18_11_21	0.0188452	0.0188132	0.0000320	109	0.0187475	0.0188909
>> Best		1000	1	DITHER____	STAGGER	DPQ_19_01_05	0.0209954	0.0177360	0.0032594	109	0.0140291	0.0211903
>> Best		1000	1	DITHER____	STAGGER	DPQ_19_02_10	0.0145537	0.0144048	0.0001490	109	0.0138090	0.0146941
>> Best		1000	1	DITHER____	SAWTOTH	BASELINE 	0.0001552	0.0001535	0.0000018	109	0.0001506	0.0001582
>> Best		1000	1	DITHER____	SAWTOTH	DPQ_11   	0.0028976	0.0028755	0.0000221	109	0.0028435	0.0029169
>> Best		1000	1	DITHER____	SAWTOTH	DPQ_18_11_21	0.0035290	0.0034466	0.0000824	109	0.0033037	0.0035045
>> Best		1000	1	DITHER____	SAWTOTH	DPQ_19_01_05	0.0031572	0.0030126	0.0001447	109	0.0028976	0.0033250
>> Best		1000	1	DITHER____	SAWTOTH	DPQ_19_02_10	0.0045262	0.0044655	0.0000606	109	0.0044099	0.0048678
>> Best		1000	1	DITHER____	_RANDOM	BASELINE 	0.0001623	0.0001543	0.0000080	109	0.0001511	0.0002345
>> Best		1000	1	DITHER____	_RANDOM	DPQ_11   	0.0032676	0.0030048	0.0002628	109	0.0028497	0.0035440
>> Best		1000	1	DITHER____	_RANDOM	DPQ_18_11_21	0.0035819	0.0033934	0.0001885	109	0.0030695	0.0035240
>> Best		1000	1	DITHER____	_RANDOM	DPQ_19_01_05	0.0033908	0.0032046	0.0001862	109	0.0028988	0.0033365
>> Best		1000	1	DITHER____	_RANDOM	DPQ_19_02_10	0.0044547	0.0044353	0.0000194	109	0.0043947	0.0044775
>> Best		1000	1	DITHER____	PLATEAU	BASELINE 	0.0001543	0.0001530	0.0000012	109	0.0001511	0.0001561
>> Best		1000	1	DITHER____	PLATEAU	DPQ_11   	0.0042169	0.0036049	0.0006120	109	0.0029722	0.0045359
>> Best		1000	1	DITHER____	PLATEAU	DPQ_18_11_21	0.0038013	0.0036225	0.0001787	109	0.0034423	0.0039030
>> Best		1000	1	DITHER____	PLATEAU	DPQ_19_01_05	0.0034559	0.0034420	0.0000139	109	0.0034143	0.0034730
>> Best		1000	1	DITHER____	PLATEAU	DPQ_19_02_10	0.0041244	0.0040967	0.0000278	109	0.0040352	0.0041391
>> Best		1000	1	DITHER____	SHUFFLE	BASELINE 	0.0001543	0.0001531	0.0000012	109	0.0001510	0.0001555
>> Best		1000	1	DITHER____	SHUFFLE	DPQ_11   	0.0051405	0.0049474	0.0001931	109	0.0047684	0.0054330
>> Best		1000	1	DITHER____	SHUFFLE	DPQ_18_11_21	0.0035330	0.0035205	0.0000125	109	0.0034962	0.0035405
>> Best		1000	1	DITHER____	SHUFFLE	DPQ_19_01_05	0.0034799	0.0034281	0.0000518	109	0.0033655	0.0035300
>> Best		1000	1	DITHER____	SHUFFLE	DPQ_19_02_10	0.0039209	0.0038942	0.0000267	109	0.0038499	0.0039412
>> Best		1000	4	IDENT_____	STAGGER	BASELINE 	0.0001544	0.0001530	0.0000013	109	0.0001510	0.0001561
>> Best		1000	4	IDENT_____	STAGGER	DPQ_11   	0.0074625	0.0068945	0.0005680	109	0.0062126	0.0076982
>> Best		1000	4	IDENT_____	STAGGER	DPQ_18_11_21	0.0167830	0.0164806	0.0003024	109	0.0161275	0.0168915
>> Best		1000	4	IDENT_____	STAGGER	DPQ_19_01_05	0.0169471	0.0165885	0.0003586	109	0.0160286	0.0171638
>> Best		1000	4	IDENT_____	STAGGER	DPQ_19_02_10	0.0162776	0.0160829	0.0001947	109	0.0154639	0.0163496
>> Best		1000	4	IDENT_____	SAWTOTH	BASELINE 	0.0001544	0.0001531	0.0000013	109	0.0001505	0.0001563
>> Best		1000	4	IDENT_____	SAWTOTH	DPQ_11   	0.0033287	0.0033121	0.0000166	109	0.0032832	0.0033389
>> Best		1000	4	IDENT_____	SAWTOTH	DPQ_18_11_21	0.0023732	0.0022958	0.0000773	109	0.0021899	0.0024515
>> Best		1000	4	IDENT_____	SAWTOTH	DPQ_19_01_05	0.0024219	0.0023976	0.0000243	109	0.0023772	0.0024955
>> Best		1000	4	IDENT_____	SAWTOTH	DPQ_19_02_10	0.0023709	0.0022748	0.0000961	109	0.0021791	0.0024448
>> Best		1000	4	IDENT_____	_RANDOM	BASELINE 	0.0001545	0.0001532	0.0000013	109	0.0001513	0.0001579
>> Best		1000	4	IDENT_____	_RANDOM	DPQ_11   	0.0040273	0.0036872	0.0003402	109	0.0031259	0.0046693
>> Best		1000	4	IDENT_____	_RANDOM	DPQ_18_11_21	0.0026110	0.0024755	0.0001355	109	0.0022058	0.0027623
>> Best		1000	4	IDENT_____	_RANDOM	DPQ_19_01_05	0.0025842	0.0024712	0.0001130	109	0.0021633	0.0026465
>> Best		1000	4	IDENT_____	_RANDOM	DPQ_19_02_10	0.0025878	0.0024978	0.0000900	109	0.0022304	0.0026770
>> Best		1000	4	IDENT_____	PLATEAU	BASELINE 	0.0001554	0.0001536	0.0000018	109	0.0001506	0.0001582
>> Best		1000	4	IDENT_____	PLATEAU	DPQ_11   	0.0005440	0.0005427	0.0000013	109	0.0005394	0.0005457
>> Best		1000	4	IDENT_____	PLATEAU	DPQ_18_11_21	0.0009380	0.0009362	0.0000019	109	0.0009330	0.0009399
>> Best		1000	4	IDENT_____	PLATEAU	DPQ_19_01_05	0.0009404	0.0009380	0.0000024	109	0.0009335	0.0009422
>> Best		1000	4	IDENT_____	PLATEAU	DPQ_19_02_10	0.0005450	0.0005436	0.0000014	109	0.0005408	0.0005474
>> Best		1000	4	IDENT_____	SHUFFLE	BASELINE 	0.0001550	0.0001534	0.0000016	109	0.0001510	0.0001582
>> Best		1000	4	IDENT_____	SHUFFLE	DPQ_11   	0.0113410	0.0106281	0.0007129	109	0.0091153	0.0125405
>> Best		1000	4	IDENT_____	SHUFFLE	DPQ_18_11_21	0.0129224	0.0121651	0.0007573	109	0.0108503	0.0135103
>> Best		1000	4	IDENT_____	SHUFFLE	DPQ_19_01_05	0.0151741	0.0117256	0.0034485	109	0.0085332	0.0297640
>> Best		1000	4	IDENT_____	SHUFFLE	DPQ_19_02_10	0.0123083	0.0104166	0.0018917	109	0.0088552	0.0169476
>> Best		1000	4	REVERSE___	STAGGER	BASELINE 	0.0001554	0.0001535	0.0000019	109	0.0001508	0.0001584
>> Best		1000	4	REVERSE___	STAGGER	DPQ_11   	0.0086106	0.0080670	0.0005436	109	0.0069839	0.0086357
>> Best		1000	4	REVERSE___	STAGGER	DPQ_18_11_21	0.0179313	0.0178528	0.0000785	109	0.0177394	0.0180400
>> Best		1000	4	REVERSE___	STAGGER	DPQ_19_01_05	0.0174190	0.0173712	0.0000478	109	0.0172678	0.0174724
>> Best		1000	4	REVERSE___	STAGGER	DPQ_19_02_10	0.0172924	0.0166675	0.0006249	109	0.0154721	0.0174310
>> Best		1000	4	REVERSE___	SAWTOTH	BASELINE 	0.0001544	0.0001531	0.0000013	109	0.0001510	0.0001560
>> Best		1000	4	REVERSE___	SAWTOTH	DPQ_11   	0.0036596	0.0034334	0.0002262	109	0.0029970	0.0035695
>> Best		1000	4	REVERSE___	SAWTOTH	DPQ_18_11_21	0.0024945	0.0024401	0.0000544	109	0.0023366	0.0024798
