Parsing results/sort-10000.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_18_11_21	DPQ_18_11_27	DPQ_18_11I	RADIX	MARLIN	
10000	4096	REVERSE_BA	SAWTOTH	 0.0012045	 0.0522209	 0.0380883	 0.0393430	 0.0370462	 0.0515495	 0.1202672	
10000	4096	REVERSE_BA	_RANDOM	 0.0012467	 0.6143101	 0.5396899	 0.5642795	 0.5331984	 0.1703515	 0.7674524	
10000	4096	REVERSE_BA	PLATEAU	 0.0011909	 0.0075049	! 0.0064132	! 0.0073044	 0.0061417	 0.0039434	 0.0378278	
10000	4096	REVERSE_BA	SHUFFLE	 0.0011932	 0.0468353	 0.0301519	 0.0310841	 0.0298732	 0.0487774	 0.0807719	
10000	4096	SORT______	STAGGER	 0.0011898	 0.0087222	 0.0058151	 0.0053557	 0.0058398	 0.0039567	 0.0326432	
10000	4096	SORT______	SAWTOTH	 0.0011894	! 0.0066554	 0.0061154	 0.0064012	 0.0062627	 0.0042122	 0.0326082	
10000	4096	SORT______	_RANDOM	 0.0011882	! 0.0120637	! 0.0085347	 0.0073225	 0.0061449	 0.0048050	 0.0330001	
10000	4096	SORT______	PLATEAU	 0.0011935	 0.0074878	 0.0058125	 0.0069921	 0.0060939	 0.0041384	 0.0381313	
10000	4096	SORT______	SHUFFLE	 0.0011900	 0.0075074	 0.0047137	 0.0053282	 0.0045701	 0.0041050	 0.0327220	
10000	4096	DITHER____	STAGGER	 0.0012043	 0.6009793	 0.5426973	 0.5291670	 0.5411924	 0.1501802	 0.2689922	
10000	4096	DITHER____	SAWTOTH	 0.0012117	 0.3676646	 0.3323625	 0.3190646	 0.3330349	 0.1427976	 0.1603780	
10000	4096	DITHER____	_RANDOM	 0.0012101	 0.6222360	 0.5906667	 0.5548763	 0.5914186	 0.1724025	 0.7629845	
10000	4096	DITHER____	PLATEAU	 0.0011993	 0.0466128	 0.0452697	 0.0504901	 0.0504820	 0.1144863	 0.1945232	
10000	4096	DITHER____	SHUFFLE	 0.0011771	 0.0669449	 0.0545990	 0.0528145	 0.0544638	 0.1490091	 0.1174876	
10000	16384	IDENT_____	STAGGER	 0.0011938	 0.6089638	 0.5274336	 0.4976471	 0.5463957	 0.1413796	 0.2603048	
10000	16384	IDENT_____	SAWTOTH	 0.0012094	 0.0054104	! 0.0078986	 0.0069544	 0.0050084	 0.0046175	 0.0325501	
10000	16384	IDENT_____	_RANDOM	 0.0012039	 0.6235462	 0.5571366	 0.5297279	 0.5339473	 0.2441270	 0.7652818	
10000	16384	IDENT_____	PLATEAU	 0.0011839	 0.0075017	! 0.0073114	 0.0069654	 0.0058330	 0.0040913	 0.0326515	
10000	16384	IDENT_____	SHUFFLE	 0.0011952	! 0.0163013	! 0.0126367	! 0.0163516	! 0.0102262	! 0.0186862	 0.0496862	
10000	16384	REVERSE___	STAGGER	 0.0011934	 0.5668495	 0.5014686	 0.5140277	 0.5179191	 0.1411746	 0.2625040	
10000	16384	REVERSE___	SAWTOTH	 0.0012072	 0.0122969	 0.0118298	 0.0135641	 0.0119009	 0.0095870	 0.0982238	
10000	16384	REVERSE___	_RANDOM	 0.0011877	 0.6024479	 0.5503355	 0.5519540	 0.5650144	 0.2467729	 0.7670399	
10000	16384	REVERSE___	PLATEAU	 0.0011890	 0.0122876	 0.0130756	 0.0136149	 0.0114807	 0.0103359	 0.0984903	
10000	16384	REVERSE___	SHUFFLE	 0.0011921	! 0.0229835	! 0.0195937	! 0.0205095	! 0.0200393	! 0.0259251	 0.1128181	
10000	16384	REVERSE_FR	STAGGER	 0.0011903	 0.6176468	 0.5341986	 0.5359550	 0.5419050	 0.1413423	 0.2886020	
10000	16384	REVERSE_FR	SAWTOTH	 0.0012079	 0.0089487	 0.0097185	 0.0101156	 0.0102417	 0.0278003	 0.0692055	
10000	16384	REVERSE_FR	_RANDOM	 0.0012055	 0.6298532	 0.5418782	 0.5568884	 0.5478665	 0.2461175	 0.7663175	
10000	16384	REVERSE_FR	PLATEAU	 0.0011847	 0.0089093	 0.0104135	 0.0094056	 0.0115004	 0.0264662	 0.0722318	
10000	16384	REVERSE_FR	SHUFFLE	 0.0011888	! 0.0234413	! 0.0159093	! 0.0166674	! 0.0155884	 0.0402319	 0.0793405	
10000	16384	REVERSE_BA	STAGGER	 0.0011837	 0.5706805	 0.5075056	 0.4970317	 0.5080601	 0.1414004	 0.2838149	
10000	16384	REVERSE_BA	SAWTOTH	 0.0011981	 0.0314060	 0.0254421	! 0.0351118	 0.0247652	 0.0309424	 0.0668101	
10000	16384	REVERSE_BA	_RANDOM	 0.0011882	 0.6300468	 0.5491668	 0.5526109	 0.5507663	 0.2473146	 0.7646556	
10000	16384	REVERSE_BA	PLATEAU	 0.0012093	 0.0313767	 0.0258539	 0.0271977	 0.0287522	 0.0309727	 0.0698928	
10000	16384	REVERSE_BA	SHUFFLE	 0.0012000	 0.0416627	 0.0275570	 0.0284384	 0.0276106	 0.0440580	 0.0771897	
10000	16384	SORT______	STAGGER	 0.0011820	 0.0090762	 0.0054627	! 0.0076452	 0.0056412	 0.0047258	 0.0325171	
10000	16384	SORT______	SAWTOTH	 0.0011994	 0.0075040	 0.0058289	 0.0069624	 0.0050201	 0.0040952	 0.0327134	
10000	16384	SORT______	_RANDOM	 0.0012178	! 0.0112017	 0.0060768	 0.0069504	! 0.0090847	 0.0040563	 0.0327415	
10000	16384	SORT______	PLATEAU	 0.0012015	 0.0093624	! 0.0068254	 0.0069838	 0.0058203	 0.0041282	 0.0325096	
10000	16384	SORT______	SHUFFLE	 0.0012072	 0.0083238	 0.0050204	 0.0069706	 0.0058250	 0.0041054	 0.0327535	
10000	16384	DITHER____	STAGGER	 0.0011935	 0.6069333	 0.5410346	 0.4958196	 0.5245715	 0.1440760	 0.2600970	
10000	16384	DITHER____	SAWTOTH	 0.0011841	 0.0723889	 0.0726878	 0.0707895	 0.0655833	 0.1264075	 0.1440477	
10000	16384	DITHER____	_RANDOM	 0.0011910	 0.6219830	 0.5469577	 0.5336100	 0.5437805	 0.2413215	 0.7654832	
10000	16384	DITHER____	PLATEAU	 0.0011931	 0.0692704	 0.0730368	 0.0724591	 0.0737051	 0.1263699	 0.1414429	
10000	16384	DITHER____	SHUFFLE	 0.0012041	 0.0641255	 0.0565754	 0.0543858	 0.0564969	 0.1482462	 0.1160715	
