Parsing results/sort-100000.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_18_11_21	DPQ_18_11_27	DPQ_18_11I	RADIX	MARLIN	
100000	1024	REVERSE_BA	STAGGER	 0.0228228	 5.3891210	 5.4547122	 5.2497188	 5.3829751	 1.5822028	 2.9507899	
100000	1024	REVERSE_BA	SAWTOTH	 0.0228075	 2.7405780	 0.9620896	 1.0072725	 1.0037499	 1.1516428	 2.2219851	
100000	1024	REVERSE_BA	_RANDOM	 0.0228080	 5.0864805	 5.1155114	 4.8110636	 5.3107635	 1.3850905	 8.1616621	
100000	1024	REVERSE_BA	PLATEAU	 0.0228230	 0.0663618	 0.0495450	 0.0660209	 0.0502692	 0.0384402	 0.3840508	
100000	1024	REVERSE_BA	SHUFFLE	 0.0228504	 1.9736678	! 0.9890461	! 0.8568818	! 0.9802891	 1.8866280	 1.7300812	
100000	1024	SORT______	STAGGER	 0.0228153	 0.0616862	 0.0492536	 0.0572244	 0.0487868	 0.0384989	 0.3463216	
100000	1024	SORT______	SAWTOTH	 0.0228248	 0.0618269	 0.0613147	 0.0526198	 0.0543278	 0.0382785	 0.3768258	
100000	1024	SORT______	_RANDOM	 0.0228165	 0.0618090	 0.0620499	 0.0522909	 0.0509453	 0.0382939	 0.3785391	
100000	1024	SORT______	PLATEAU	 0.0228143	 0.0720672	 0.0495809	 0.0659115	 0.0471208	 0.0384136	 0.3837631	
100000	1024	SORT______	SHUFFLE	 0.0228336	 0.0720966	 0.0574986	 0.0659097	 0.0408300	 0.0383695	 0.3293685	
100000	1024	DITHER____	STAGGER	 0.0228281	 5.5021695	 5.6914143	 5.2818026	 5.6881621	 1.5928174	 2.7290004	
100000	1024	DITHER____	SAWTOTH	 0.0228187	 3.1171933	 3.4040657	 3.4780213	 3.3911647	 1.1747569	 2.3942400	
100000	1024	DITHER____	_RANDOM	 0.0228157	 5.0235963	 5.0688807	 4.5900830	 4.9665923	 1.3766776	 8.1411030	
100000	1024	DITHER____	PLATEAU	 0.0228416	 0.3451844	 0.2415171	 0.2444259	 0.2573502	 1.0076389	 2.7196058	
100000	1024	DITHER____	SHUFFLE	 0.0228684	 2.3436513	 0.9907956	 0.9522996	 0.8941098	 1.9648446	 1.4685194	
100000	4096	IDENT_____	STAGGER	 0.0228270	 6.7797401	 6.1265983	 6.6636394	 6.1201120	 1.6635711	 2.9596760	
100000	4096	IDENT_____	SAWTOTH	 0.0228245	 1.1485202	 0.7469458	 0.7511523	 0.7275128	 1.2617998	 1.5814190	
100000	4096	IDENT_____	_RANDOM	 0.0228013	 6.5882810	 6.5553803	 6.1744150	 6.7102827	 1.3021918	 8.8643130	
100000	4096	IDENT_____	PLATEAU	 0.0227949	 0.0663048	 0.0455126	 0.0508576	 0.0471072	 0.0384554	 0.3825972	
100000	4096	IDENT_____	SHUFFLE	 0.0228018	 0.7905235	 0.3288443	 0.3369181	 0.3407387	 1.0379812	 0.9481379	
100000	4096	REVERSE___	STAGGER	 0.0228350	 6.9919203	 6.0812589	 5.9963607	 5.9920748	 1.6665931	 3.4637991	
100000	4096	REVERSE___	SAWTOTH	 0.0228148	 1.1623594	 0.8018942	 0.8283196	 0.7853209	 1.3224696	 2.2563167	
100000	4096	REVERSE___	_RANDOM	 0.0227974	 6.9163496	 6.5520291	 6.2546807	 6.4757288	 1.3129297	 8.8578737	
100000	4096	REVERSE___	PLATEAU	 0.0228113	 0.1124233	 0.0375350	 0.0388199	 0.0383124	 0.0456585	 0.4477766	
100000	4096	REVERSE___	SHUFFLE	 0.0228405	 0.8089669	 0.4615005	 0.4842867	 0.4617229	 1.1149946	 1.6561971	
100000	4096	REVERSE_FR	STAGGER	 0.0227998	 7.0116610	 6.1687565	 6.1952184	 6.1658630	 1.6378232	 3.1809041	
100000	4096	REVERSE_FR	SAWTOTH	 0.0228277	 1.1876629	 0.7866873	 0.7872584	 0.8002861	 1.3057835	 1.9206438	
