
--- Bentley Basher ---

Start warm up ...
warmup length: 10010 reps: 25
  End warm up (6000 iterations per sort).


-----


Starting benchmarks ...
Timings are given in milli-seconds (rms = mean + 1 stddev)



                                    DPQ_11         DPQ_18_2         DPQ_18_11         RADIX         MARLIN         MERGE_TD         MERGE_BU        [DPQ_11 % DPQ_18_11]

10000 1024  _RANDOM DITHER____  	  0.754526	  0.738522	  0.716170	  0.203138	  1.135088	  0.983388	  0.987591	    105.36 % .!.
10000 1024  PLATEAU DITHER____  	  0.048390	  0.051634	  0.045775	  0.150121	  0.338968	  0.311739	  0.302882	    105.71 % .!.
10000 1024  SHUFFLE DITHER____  	  0.136451	  0.091239	  0.098796	  0.251409	  0.183715	  0.149229	  0.105581	    138.11 % .!!!.
10000 4096  STAGGER IDENT_____  	  0.767514	  0.726216	  0.687186	  0.207685	  0.394676	  0.390613	  0.372530	    111.69 % .!!.
10000 4096  SAWTOTH IDENT_____  	  0.067477	  0.043164	  0.039059	  0.061555	  0.129466	  0.102032	  0.096959	    172.76 % .!!!!.
10000 4096  _RANDOM IDENT_____  	  0.826598	  0.759679	  0.712259	  0.227076	  1.178397	  1.020009	  1.020867	    116.05 % .!!.
10000 4096  PLATEAU IDENT_____  	  0.006876	  0.008009	  0.009266	  0.007144	  0.057467	  0.024815	  0.017844	     74.21 % 
10000 4096  SHUFFLE IDENT_____  	  0.065924	  0.037768	  0.031391	  0.059482	  0.107500	  0.078701	  0.063888	    210.01 % .!!!!!.
10000 4096  STAGGER REVERSE___  	  0.750660	  0.728601	  0.679791	  0.209234	  0.401311	  0.395098	  0.377592	    110.43 % .!!.
10000 4096  SAWTOTH REVERSE___  	  0.074572	  0.061572	  0.053819	  0.067595	  0.214389	  0.386457	  0.389209	    138.56 % .!!!.
10000 4096  _RANDOM REVERSE___  	  0.831510	  0.756866	  0.708684	  0.226408	  1.175667	  1.021531	  1.022080	    117.33 % .!!.
10000 4096  PLATEAU REVERSE___  	  0.012807	  0.016476	  0.010508	  0.013193	  0.091115	  0.190642	  0.200183	    121.89 % .!!!.
10000 4096  SHUFFLE REVERSE___  	  0.062797	  0.053350	  0.042625	  0.059599	  0.189397	  0.367278	  0.382220	    147.32 % .!!!.
10000 4096  STAGGER REVERSE_FR  	  0.766254	  0.731007	  0.697770	  0.208832	  0.418278	  0.419418	  0.396279	    109.81 % .!.
10000 4096  SAWTOTH REVERSE_FR  	  0.076565	  0.054605	  0.047939	  0.070871	  0.170694	  0.240135	  0.246171	    159.71 % .!!!.
10000 4096  _RANDOM REVERSE_FR  	  0.833435	  0.787824	  0.726082	  0.226751	  1.184809	  1.019477	  1.021081	    114.79 % .!!.
10000 4096  PLATEAU REVERSE_FR  	  0.044237	  0.012461	  0.007607	  0.009841	  0.090735	  0.165249	  0.174393	    581.49 % .!!!!!.
10000 4096  SHUFFLE REVERSE_FR  	  0.070345	  0.053395	  0.042410	  0.069447	  0.148408	  0.221889	  0.225612	    165.87 % .!!!!.
10000 4096  STAGGER REVERSE_BA  	  0.771698	  0.710243	  0.669007	  0.208566	  0.429498	  0.421421	  0.393686	    115.35 % .!!.
10000 4096  SAWTOTH REVERSE_BA  	  0.077696	  0.055275	  0.050615	  0.073547	  0.172207	  0.241345	  0.240834	    153.50 % .!!!.
10000 4096  _RANDOM REVERSE_BA  	  0.829684	  0.781069	  0.730873	  0.226354	  1.176071	  1.017698	  1.025607	    113.52 % .!!.
10000 4096  PLATEAU REVERSE_BA  	  0.007195	  0.008784	  0.004054	  0.007029	  0.057081	  0.024455	  0.018309	    177.48 % .!!!!.
10000 4096  SHUFFLE REVERSE_BA  	  0.078744	  0.054473	  0.044573	  0.071791	  0.148847	  0.233166	  0.228183	    176.66 % .!!!!.
10000 4096  STAGGER SORT______  	  0.006276	  0.008277	  0.004675	  0.006267	  0.053405	  0.024511	  0.017942	    134.24 % .!!!.
10000 4096  SAWTOTH SORT______  	  0.006287	  0.009388	  0.004084	  0.006243	  0.053659	  0.024794	  0.017913	    153.96 % .!!!.
10000 4096  _RANDOM SORT______  	  0.006257	  0.008608	  0.004063	  0.007860	  0.053741	  0.024825	  0.018708	    153.99 % .!!!.
10000 4096  PLATEAU SORT______  	  0.006278	  0.008496	  0.004059	  0.006685	  0.057402	  0.024567	  0.018238	    154.68 % .!!!.
10000 4096  SHUFFLE SORT______  	  0.006297	  0.009057	  0.004039	  0.006248	  0.053595	  0.024571	  0.018622	    155.90 % .!!!.
10000 4096  STAGGER DITHER____  	  0.759888	  0.729847	  0.680153	  0.208319	  0.406667	  0.400938	  0.384869	    111.72 % .!!.
10000 4096  SAWTOTH DITHER____  	  0.427989	  0.461226	  0.505136	  0.197372	  0.242743	  0.200634	  0.181305	     84.73 % 
10000 4096  _RANDOM DITHER____  	  0.819972	  0.775532	  0.715590	  0.226377	  1.178330	  1.017981	  1.022211	    114.59 % .!!.
10000 4096  PLATEAU DITHER____  	  0.071638	  0.074126	  0.073090	  0.157651	  0.302207	  0.270643	  0.245639	     98.01 % 
10000 4096  SHUFFLE DITHER____  	  0.120264	  0.087696	  0.093217	  0.235473	  0.178368	  0.142994	  0.095260	    129.01 % .!!!.
10000 16384  STAGGER IDENT_____  	  0.750083	  0.711010	  0.678958	  0.194511	  0.398575	  0.388570	  0.377307	    110.48 % .!!.
10000 16384  SAWTOTH IDENT_____  	  0.006270	  0.008890	  0.004062	  0.006248	  0.054078	  0.024687	  0.017983	    154.34 % .!!!.
10000 16384  _RANDOM IDENT_____  	  0.829683	  0.765635	  0.712865	  0.322410	  1.181220	  1.020099	  1.023713	    116.39 % .!!.
10000 16384  PLATEAU IDENT_____  	  0.007133	  0.008511	  0.004046	  0.006252	  0.053541	  0.024524	  0.017883	    176.32 % .!!!!.
10000 16384  SHUFFLE IDENT_____  	  0.006282	  0.007989	  0.004055	  0.007068	  0.053518	  0.024887	  0.017127	    154.91 % .!!!.
10000 16384  STAGGER REVERSE___  	  0.750229	  0.706745	  0.664092	  0.194031	  0.393871	  0.383460	  0.373762	    112.97 % .!!.
10000 16384  SAWTOTH REVERSE___  	  0.014454	  0.020921	  0.012655	  0.015032	  0.136366	  0.367128	  0.381285	    114.21 % .!!.
10000 16384  _RANDOM REVERSE___  	  0.836391	  0.765453	  0.711126	  0.321156	  1.180925	  1.021809	  1.033673	    117.62 % .!!.
10000 16384  PLATEAU REVERSE___  	  0.013808	  0.020947	  0.012491	  0.014152	  0.136031	  0.367495	  0.383076	    110.55 % .!!.
10000 16384  SHUFFLE REVERSE___  	  0.013726	  0.020793	  0.012190	  0.015494	  0.140515	  0.367802	  0.382774	    112.60 % .!!.
10000 16384  STAGGER REVERSE_FR  	  0.755347	  0.716697	  0.685466	  0.194413	  0.432712	  0.436193	  0.406076	    110.19 % .!!.
10000 16384  SAWTOTH REVERSE_FR  	  0.010954	  0.014875	  0.008542	  0.041067	  0.095140	  0.185821	  0.198585	    128.23 % .!!!.
10000 16384  _RANDOM REVERSE_FR  	  0.835764	  0.783273	  0.728128	  0.325964	  1.181441	  1.022529	  1.031965	    114.78 % .!!.
10000 16384  PLATEAU REVERSE_FR  	  0.010662	  0.015212	  0.009109	  0.041493	  0.094790	  0.186928	  0.200172	    117.05 % .!!.
10000 16384  SHUFFLE REVERSE_FR  	  0.011167	  0.015089	  0.008794	  0.041243	  0.096886	  0.187292	  0.199147	    126.98 % .!!!.
10000 16384  STAGGER REVERSE_BA  	  0.747382	  0.707555	  0.678814	  0.194115	  0.433676	  0.438928	  0.402549	    110.10 % .!!.
10000 16384  SAWTOTH REVERSE_BA  	  0.049951	  0.037475	  0.033292	  0.045124	  0.094896	  0.185437	  0.207301	    150.04 % .!!!.
10000 16384  _RANDOM REVERSE_BA  	  0.828602	  0.759105	  0.705568	  0.321914	  1.180072	  1.022169	  1.028983	    117.44 % .!!.
10000 16384  PLATEAU REVERSE_BA  	  0.051558	  0.036893	  0.033587	  0.044987	  0.096153	  0.185025	  0.207340	    153.51 % .!!!.
10000 16384  SHUFFLE REVERSE_BA  	  0.051797	  0.037790	  0.032832	  0.045208	  0.095225	  0.185970	  0.207526	    157.76 % .!!!.
10000 16384  STAGGER SORT______  	  0.006238	  0.008019	  0.004931	  0.006246	  0.053555	  0.025329	  0.017442	    126.50 % .!!!.
10000 16384  SAWTOTH SORT______  	  0.006287	  0.008899	  0.004042	  0.006382	  0.053773	  0.024885	  0.017116	    155.56 % .!!!.
10000 16384  _RANDOM SORT______  	  0.006279	  0.008835	  0.004044	  0.006237	  0.054050	  0.024768	  0.017391	    155.26 % .!!!.
10000 16384  PLATEAU SORT______  	  0.007005	  0.008977	  0.004057	  0.006248	  0.053245	  0.025043	  0.017119	    172.65 % .!!!!.
10000 16384  SHUFFLE SORT______  	  0.007006	  0.008004	  0.004083	  0.006944	  0.053586	  0.025504	  0.017387	    171.58 % .!!!!.
10000 16384  STAGGER DITHER____  	  0.749553	  0.710293	  0.679659	  0.194915	  0.398641	  0.387004	  0.374781	    110.28 % .!!.
10000 16384  SAWTOTH DITHER____  	  0.110018	  0.096812	  0.097162	  0.171755	  0.232070	  0.187255	  0.150800	    113.23 % .!!.
10000 16384  _RANDOM DITHER____  	  0.842952	  0.772379	  0.732031	  0.322146	  1.181654	  1.020022	  1.029602	    115.15 % .!!.
10000 16384  PLATEAU DITHER____  	  0.109926	  0.095123	  0.096577	  0.172009	  0.232626	  0.187637	  0.150667	    113.82 % .!!.
10000 16384  SHUFFLE DITHER____  	  0.093878	  0.078980	  0.080876	  0.180430	  0.173620	  0.139450	  0.052686	    116.08 % .!!.
100000 1  STAGGER IDENT_____  	  0.479976	  0.311629	  0.282969	  0.427392	  0.776790	  0.566445	  0.946440	    169.62 % .!!!!.
100000 1  SAWTOTH IDENT_____  	  0.042166	  0.046062	  0.037386	  0.077296	  0.639030	  0.230956	  0.179681	    112.79 % .!!.
100000 1  _RANDOM IDENT_____  	  0.047373	  0.049979	  0.033560	  0.073339	  0.569621	  0.227965	  0.180736	    141.16 % .!!!.
100000 1  PLATEAU IDENT_____  	  0.064936	  0.082746	  0.039831	  0.063966	  0.580565	  0.227325	  0.177915	    163.03 % .!!!!.
100000 1  SHUFFLE IDENT_____  	  0.060953	  0.081961	  0.040846	  0.071352	  0.534434	  0.227549	  0.183354	    149.22 % .!!!.
100000 1  STAGGER REVERSE___  	  0.541209	  0.421092	  0.340930	  0.498313	  1.692483	  4.416740	  4.799446	    158.75 % .!!!.
100000 1  SAWTOTH REVERSE___  	  0.040588	  0.043117	  0.035822	  0.067735	  0.568119	  0.227340	  0.179295	    113.30 % .!!.
100000 1  _RANDOM REVERSE___  	  0.040999	  0.043657	  0.034748	  0.076769	  0.570816	  0.227462	  0.177620	    117.99 % .!!.
100000 1  PLATEAU REVERSE___  	  0.113675	  0.044084	  0.039792	  0.040938	  0.579820	  0.688921	  0.461178	    285.67 % .!!!!!.
100000 1  SHUFFLE REVERSE___  	  0.142909	  0.202044	  0.119690	  0.141676	  1.473282	  4.373423	  4.766619	    119.40 % .!!.
100000 1  STAGGER REVERSE_FR  	  0.503011	  0.358571	  0.301480	  0.490430	  1.229506	  2.453238	  2.817505	    166.85 % .!!!!.
100000 1  SAWTOTH REVERSE_FR  	  0.044351	  0.043708	  0.034676	  0.073742	  0.569151	  0.226338	  0.175957	    127.90 % .!!!.
100000 1  _RANDOM REVERSE_FR  	  0.040072	  0.044149	  0.033491	  0.074803	  0.570438	  0.229872	  0.177199	    119.65 % .!!.
100000 1  PLATEAU REVERSE_FR  	  0.428018	  0.043363	  0.033982	  0.039857	  0.576044	  0.471688	  0.405055	   1259.53 % .!!!!!.
100000 1  SHUFFLE REVERSE_FR  	  0.102487	  0.144652	  0.085479	  0.419035	  1.016109	  2.187856	  2.494020	    119.90 % .!!.
100000 1  STAGGER REVERSE_BA  	  0.505445	  0.355113	  0.302209	  0.457865	  1.232211	  2.454213	  2.700855	    167.25 % .!!!!.
100000 1  SAWTOTH REVERSE_BA  	  0.044972	  0.043671	  0.038143	  0.070609	  0.570965	  0.230898	  0.177248	    117.90 % .!!.
100000 1  _RANDOM REVERSE_BA  	  0.040372	  0.047919	  0.034713	  0.072053	  0.568930	  0.227928	  0.179218	    116.30 % .!!.
100000 1  PLATEAU REVERSE_BA  	  0.065430	  0.078732	  0.041805	  0.061913	  0.582062	  0.228072	  0.178491	    156.51 % .!!!.
100000 1  SHUFFLE REVERSE_BA  	  0.503745	  0.360237	  0.341774	  0.453122	  1.002462	  2.185823	  2.501569	    147.39 % .!!!.
100000 1  STAGGER SORT______  	  0.061266	  0.081560	  0.047249	  0.061210	  0.538012	  0.228753	  0.178007	    129.67 % .!!!.
100000 1  SAWTOTH SORT______  	  0.040760	  0.047256	  0.034781	  0.076322	  0.571120	  0.228758	  0.177167	    117.19 % .!!.
100000 1  _RANDOM SORT______  	  0.044278	  0.043797	  0.033470	  0.070821	  0.569435	  0.232711	  0.179732	    132.29 % .!!!.
100000 1  PLATEAU SORT______  	  0.065102	  0.079052	  0.040364	  0.061047	  0.577367	  0.227662	  0.179265	    161.29 % .!!!!.
100000 1  SHUFFLE SORT______  	  0.065195	  0.082555	  0.041048	  0.061625	  0.538340	  0.225068	  0.175756	    158.83 % .!!!.
100000 1  STAGGER DITHER____  	  4.051406	  5.219504	  6.076584	  2.318300	  1.982580	  1.726711	  1.425398	     66.67 % 
100000 1  SAWTOTH DITHER____  	  0.388084	  0.390001	  0.292923	  1.425808	  4.306519	  4.107848	  4.291296	    132.49 % .!!!.
100000 1  _RANDOM DITHER____  	  0.387801	  0.393476	  0.294036	  1.425642	  4.253974	  4.107252	  4.287556	    131.89 % .!!!.
100000 1  PLATEAU DITHER____  	  0.388697	  0.386534	  0.295594	  1.424301	  4.250865	  4.119810	  4.274061	    131.50 % .!!!.
100000 1  SHUFFLE DITHER____  	  1.212627	  0.987654	  1.044210	  1.758201	  1.955642	  1.697552	  0.701793	    116.13 % .!!.
100000 4  STAGGER IDENT_____  	  1.040052	  0.586026	  0.527470	  0.950581	  1.622469	  1.308980	  1.431332	    197.18 % .!!!!.
100000 4  SAWTOTH IDENT_____  	  0.273307	  0.327164	  0.307237	  1.424305	  4.311607	  4.105795	  4.048725	     88.96 % 
100000 4  _RANDOM IDENT_____  	  1.375741	  1.226433	  1.286003	  1.432099	  7.172727	  6.049754	  5.943837	    106.98 % .!.
100000 4  PLATEAU IDENT_____  	  0.065399	  0.077973	  0.042919	  0.061829	  0.577486	  0.228055	  0.180770	    152.38 % .!!!.
100000 4  SHUFFLE IDENT_____  	  4.372376	  3.628609	  3.507699	  2.822532	  4.772928	  4.494295	  4.342675	    124.65 % .!!!.
100000 4  STAGGER REVERSE___  	  1.122919	  0.706402	  0.601507	  1.029908	  2.451456	  4.526842	  4.865874	    186.68 % .!!!!.
100000 4  SAWTOTH REVERSE___  	  0.301129	  0.630646	  0.386010	  1.420989	  4.269926	  4.098454	  4.267569	     78.01 % 
100000 4  _RANDOM REVERSE___  	  1.380428	  1.242808	  1.285839	  1.432482	  7.176796	  6.049577	  5.898910	    107.36 % .!.
100000 4  PLATEAU REVERSE___  	  0.110589	  0.046352	  0.035087	  0.044612	  0.573905	  0.717504	  0.445121	    315.19 % .!!!!!.
100000 4  SHUFFLE REVERSE___  	  3.922797	  4.051168	  4.146374	  2.884821	  5.213341	  5.244916	  5.348170	     94.61 % 
100000 4  STAGGER REVERSE_FR  	  1.073506	  0.720332	  0.654497	  1.023096	  1.971972	  2.908091	  3.218668	    164.02 % .!!!!.
100000 4  SAWTOTH REVERSE_FR  	  0.294545	  0.571179	  0.374264	  1.427074	  4.268237	  4.101990	  4.161539	     78.70 % 
100000 4  _RANDOM REVERSE_FR  	  1.375258	  1.222585	  1.290180	  1.433583	  6.794793	  6.051065	  5.915589	    106.59 % .!.
100000 4  PLATEAU REVERSE_FR  	  0.428092	  0.044197	  0.035300	  0.040824	  0.577000	  0.472702	  0.398541	   1212.71 % .!!!!!.
100000 4  SHUFFLE REVERSE_FR  	  4.454018	  3.112809	  3.010060	  2.795013	  5.031571	  4.960312	  4.956561	    147.97 % .!!!.
100000 4  STAGGER REVERSE_BA  	  1.117983	  0.701952	  0.646502	  1.019311	  1.982150	  2.912498	  3.167257	    172.93 % .!!!!.
100000 4  SAWTOTH REVERSE_BA  	  0.277604	  0.320075	  0.312642	  1.424830	  4.257669	  4.102093	  4.201051	     88.79 % 
100000 4  _RANDOM REVERSE_BA  	  1.375759	  1.246575	  1.280830	  1.431513	  6.951227	  6.054550	  5.915177	    107.41 % .!.
100000 4  PLATEAU REVERSE_BA  	  0.061598	  0.078793	  0.041384	  0.063061	  0.576858	  0.228603	  0.177703	    148.84 % .!!!.
100000 4  SHUFFLE REVERSE_BA  	  4.470796	  5.167383	  5.191344	  2.706517	  5.026877	  4.966139	  4.874054	     86.12 % 
100000 4  STAGGER SORT______  	  0.065116	  0.096164	  0.044380	  0.060937	  0.538357	  0.228448	  0.177789	    146.72 % .!!!.
100000 4  SAWTOTH SORT______  	  0.057818	  0.070029	  0.040143	  0.056442	  0.578968	  0.229974	  0.182887	    144.03 % .!!!.
100000 4  _RANDOM SORT______  	  0.056093	  0.069375	  0.038932	  0.057624	  0.576952	  0.228789	  0.177195	    144.08 % .!!!.
100000 4  PLATEAU SORT______  	  0.061277	  0.077991	  0.042469	  0.060782	  0.578652	  0.226743	  0.179302	    144.28 % .!!!.
100000 4  SHUFFLE SORT______  	  0.065015	  0.081399	  0.040921	  0.061844	  0.538907	  0.228127	  0.175901	    158.88 % .!!!.
100000 4  STAGGER DITHER____  	  1.042460	  0.582663	  0.528403	  0.948892	  1.517073	  1.274570	  1.455371	    197.29 % .!!!!.
100000 4  SAWTOTH DITHER____  	  0.410215	  0.899303	  0.950421	  1.427917	  4.620284	  4.976756	  4.331188	     43.16 % 
100000 4  _RANDOM DITHER____  	  1.791329	  1.734604	  1.768858	  1.429954	  7.798245	  6.736626	  6.495332	    101.27 % ..
100000 4  PLATEAU DITHER____  	  0.419867	  0.374294	  0.301745	  1.428367	  4.242877	  4.098335	  4.298482	    139.15 % .!!!.
100000 4  SHUFFLE DITHER____  	  4.746512	  4.367146	  4.265225	  3.494084	  5.439039	  4.968132	  4.712497	    111.28 % .!!.
100000 16  STAGGER IDENT_____  	  1.777686	  0.948715	  0.885833	  2.202004	  2.049416	  1.787732	  1.938610	    200.68 % .!!!!!.
100000 16  SAWTOTH IDENT_____  	  1.744578	  1.052564	  0.918607	  1.422649	  4.242328	  4.277019	  4.142139	    189.92 % .!!!!.
100000 16  _RANDOM IDENT_____  	  2.554544	  2.693925	  2.682005	  1.429470	  8.680088	  7.462747	  7.324377	     95.25 % 
100000 16  PLATEAU IDENT_____  	  0.062634	  0.078072	  0.039970	  0.066350	  0.575386	  0.226340	  0.182211	    156.70 % .!!!.
100000 16  SHUFFLE IDENT_____  	  3.109736	  1.947697	  2.017151	  2.871706	  3.829806	  3.598187	  3.480354	    154.16 % .!!!.
100000 16  STAGGER REVERSE___  	  1.858405	  1.062870	  0.970172	  2.280355	  2.982453	  4.622293	  4.983869	    191.55 % .!!!!.
100000 16  SAWTOTH REVERSE___  	  1.722978	  0.654716	  0.549020	  1.425536	  4.633287	  4.595560	  4.656614	    313.83 % .!!!!!.
100000 16  _RANDOM REVERSE___  	  2.637012	  2.586974	  2.620141	  1.428233	  8.541947	  7.464307	  7.291500	    100.64 % ..
100000 16  PLATEAU REVERSE___  	  0.111608	  0.045732	  0.033785	  0.039893	  0.572780	  0.739869	  0.442085	    330.35 % .!!!!!.
100000 16  SHUFFLE REVERSE___  	  2.793665	  2.374089	  2.263348	  2.695106	  4.479201	  4.749984	  4.962989	    123.43 % .!!!.
100000 16  STAGGER REVERSE_FR  	  1.783162	  1.021002	  0.942511	  2.243962	  2.498105	  3.196788	  3.502381	    189.19 % .!!!!.
100000 16  SAWTOTH REVERSE_FR  	  1.273691	  1.809855	  1.675116	  1.418908	  4.497362	  4.479988	  4.394779	     76.04 % 
100000 16  _RANDOM REVERSE_FR  	  2.610053	  2.510761	  2.575858	  1.430352	  8.555720	  7.451578	  7.319841	    101.33 % ..
100000 16  PLATEAU REVERSE_FR  	  0.426232	  0.044234	  0.039062	  0.040994	  0.572783	  0.481005	  0.398598	   1091.16 % .!!!!!.
100000 16  SHUFFLE REVERSE_FR  	  2.990053	  2.029919	  2.100587	  2.824975	  4.191155	  4.278235	  4.292895	    142.34 % .!!!.
100000 16  STAGGER REVERSE_BA  	  1.809925	  1.020360	  0.953452	  2.257093	  2.522589	  3.216702	  3.477369	    189.83 % .!!!!.
100000 16  SAWTOTH REVERSE_BA  	  1.275478	  1.399295	  1.563837	  1.426070	  4.493292	  4.490919	  4.400891	     81.56 % 
100000 16  _RANDOM REVERSE_BA  	  2.530496	  2.680456	  2.787389	  1.432725	  8.702487	  7.455584	  7.298170	     90.78 % 
100000 16  PLATEAU REVERSE_BA  	  0.061167	  0.078599	  0.040926	  0.061999	  0.576773	  0.228489	  0.182199	    149.46 % .!!!.
100000 16  SHUFFLE REVERSE_BA  	  2.874268	  2.649361	  2.836502	  2.792861	  4.187058	  4.252241	  4.248881	    101.33 % ..
100000 16  STAGGER SORT______  	  0.062730	  0.080364	  0.040847	  0.061977	  0.538820	  0.226880	  0.177932	    153.57 % .!!!.
100000 16  SAWTOTH SORT______  	  0.063998	  0.079621	  0.041757	  0.060094	  0.578435	  0.226471	  0.178980	    153.26 % .!!!.
100000 16  _RANDOM SORT______  	  0.064358	  0.080074	  0.044206	  0.062152	  0.578850	  0.227698	  0.178925	    145.59 % .!!!.
100000 16  PLATEAU SORT______  	  0.061623	  0.082756	  0.039822	  0.061714	  0.576300	  0.226850	  0.178188	    154.75 % .!!!.
100000 16  SHUFFLE SORT______  	  0.063061	  0.078422	  0.050054	  0.060893	  0.539273	  0.227567	  0.177779	    125.99 % .!!!.
100000 16  STAGGER DITHER____  	  1.811681	  0.942908	  0.920829	  2.197139	  2.034220	  1.791377	  2.002951	    196.74 % .!!!!.
100000 16  SAWTOTH DITHER____  	  1.965612	  2.028642	  2.256962	  1.424023	  5.756612	  5.695021	  4.270140	     87.09 % 
100000 16  _RANDOM DITHER____  	  2.758259	  2.759626	  2.853859	  1.430782	  8.978869	  7.687610	  7.481685	     96.65 % 
100000 16  PLATEAU DITHER____  	  0.427439	  0.490866	  0.314987	  1.421611	  4.253457	  4.104759	  4.246446	    135.70 % .!!!.
100000 16  SHUFFLE DITHER____  	  3.437689	  2.589907	  2.662225	  3.033081	  4.143468	  3.879474	  3.636357	    129.13 % .!!!.
100000 64  STAGGER IDENT_____  	  2.510294	  1.342144	  1.298450	  2.052474	  2.570340	  2.323282	  2.587417	    193.33 % .!!!!.
100000 64  SAWTOTH IDENT_____  	  2.014548	  2.305896	  2.364317	  1.426690	  3.958157	  3.808003	  3.640594	     85.21 % 
100000 64  _RANDOM IDENT_____  	  3.857016	  4.076450	  4.046392	  1.426630	 10.255045	  8.757899	  8.734211	     95.32 % 
100000 64  PLATEAU IDENT_____  	  0.062238	  0.080092	  0.039899	  0.062022	  0.575998	  0.228498	  0.178785	    155.99 % .!!!.
100000 64  SHUFFLE IDENT_____  	  2.617433	  1.146753	  1.220591	  2.878392	  3.159626	  2.967648	  2.995563	    214.44 % .!!!!!.
100000 64  STAGGER REVERSE___  	  2.595431	  1.457734	  1.344753	  2.075632	  3.499100	  4.735455	  5.078265	    193.00 % .!!!!.
100000 64  SAWTOTH REVERSE___  	  2.034480	  2.322414	  2.307759	  1.422797	  4.738767	  4.951781	  5.122830	     88.16 % 
100000 64  _RANDOM REVERSE___  	  3.722824	  3.858830	  3.870294	  1.427556	 10.273107	  8.758783	  8.692730	     96.19 % 
100000 64  PLATEAU REVERSE___  	  0.113812	  0.044412	  0.035421	  0.041834	  0.575137	  0.738836	  0.444129	    321.31 % .!!!!!.
100000 64  SHUFFLE REVERSE___  	  2.243154	  1.664008	  1.686631	  2.690948	  3.986418	  4.522969	  4.820504	    133.00 % .!!!.
100000 64  STAGGER REVERSE_FR  	  2.536813	  1.400958	  1.309154	  2.077676	  3.068846	  3.523920	  3.817614	    193.78 % .!!!!.
100000 64  SAWTOTH REVERSE_FR  	  1.944220	  2.430321	  2.377229	  1.427552	  4.375538	  4.423753	  4.377769	     81.79 % 
100000 64  _RANDOM REVERSE_FR  	  3.813160	  3.889648	  3.851144	  1.428705	 10.132907	  8.792109	  8.720547	     99.01 % 
100000 64  PLATEAU REVERSE_FR  	  0.430325	  0.043665	  0.035612	  0.039992	  0.579532	  0.481123	  0.402014	   1208.38 % .!!!!!.
100000 64  SHUFFLE REVERSE_FR  	  2.551761	  1.585068	  1.681444	  2.839689	  3.597288	  6.103750	  3.944101	    151.76 % .!!!.
100000 64  STAGGER REVERSE_BA  	  2.560477	  1.404077	  1.350055	  2.058630	  3.039887	  3.535153	  3.805283	    189.66 % .!!!!.
100000 64  SAWTOTH REVERSE_BA  	  2.173639	  2.208246	  2.320162	  1.432462	  4.390386	  4.425487	  4.398739	     93.68 % 
100000 64  _RANDOM REVERSE_BA  	  3.811376	  3.930840	  3.859959	  1.429804	 10.163289	  8.796451	  8.692941	     98.74 % 
100000 64  PLATEAU REVERSE_BA  	  0.064107	  0.078402	  0.041135	  0.063912	  0.578758	  0.226731	  0.179953	    155.85 % .!!!.
100000 64  SHUFFLE REVERSE_BA  	  2.296210	  1.488679	  1.618803	  2.832736	  3.628049	  3.795897	  3.898375	    141.85 % .!!!.
100000 64  STAGGER SORT______  	  0.061663	  0.081571	  0.040809	  0.061729	  0.537196	  0.227328	  0.177454	    151.10 % .!!!.
100000 64  SAWTOTH SORT______  	  0.060939	  0.077967	  0.040519	  0.061850	  0.584679	  0.224911	  0.177437	    150.40 % .!!!.
100000 64  _RANDOM SORT______  	  0.062370	  0.078004	  0.040850	  0.061352	  0.583306	  0.226326	  0.178587	    152.68 % .!!!.
100000 64  PLATEAU SORT______  	  0.061239	  0.078365	  0.040601	  0.062044	  0.574217	  0.229832	  0.178009	    150.83 % .!!!.
100000 64  SHUFFLE SORT______  	  0.062610	  0.080952	  0.040891	  0.063789	  0.537043	  0.226448	  0.177718	    153.11 % .!!!.
100000 64  STAGGER DITHER____  	  2.512616	  1.339421	  1.307134	  2.082575	  2.564671	  2.337639	  2.549458	    192.22 % .!!!!.
100000 64  SAWTOTH DITHER____  	  2.607128	  2.776688	  2.828202	  1.428124	  4.719843	  4.476733	  3.869055	     92.18 % 
100000 64  _RANDOM DITHER____  	  3.880327	  4.005108	  3.845139	  1.432951	 10.419525	  8.840367	  8.748764	    100.92 % ..
100000 64  PLATEAU DITHER____  	  0.420831	  0.503165	  0.314339	  1.422489	  4.277428	  4.105609	  4.249148	    133.88 % .!!!.
100000 64  SHUFFLE DITHER____  	  2.910571	  1.783728	  1.919035	  2.948191	  3.375916	  3.107867	  3.073069	    151.67 % .!!!.
100000 256  STAGGER IDENT_____  	  7.788642	  7.518138	  7.158377	  2.430069	  3.224736	  2.937197	  3.125354	    108.80 % .!.
100000 256  SAWTOTH IDENT_____  	  2.582725	  2.860420	  2.942625	  1.426382	  3.350979	  3.107644	  3.074941	     87.77 % 
100000 256  _RANDOM IDENT_____  	  5.092766	  5.327047	  5.054672	  1.429279	 11.424078	 10.108427	 10.021578	    100.75 % ..
100000 256  PLATEAU IDENT_____  	  0.060843	  0.082376	  0.040200	  0.065650	  0.576399	  0.228859	  0.178036	    151.35 % .!!!.
100000 256  SHUFFLE IDENT_____  	  2.579937	  0.964906	  1.046329	  2.857546	  2.660887	  2.430655	  2.513125	    246.57 % .!!!!!.
100000 256  STAGGER REVERSE___  	  7.731765	  7.510084	  7.124518	  2.429155	  4.062025	  4.815134	  5.235477	    108.52 % .!.
